code,entry_date,exit_date,days,entry,stop,R,half
030000,2021-03-09,2021-04-07,21,20300.0,19282.14285714286,0.8834835087719312,False
030000,2021-10-01,2021-11-03,21,23000.0,21419.64285714286,0.6554246327683623,False
030000,2021-12-23,2022-01-03,6,23450.0,22066.071428571428,-0.5854709677419351,False
030000,2022-02-18,2022-03-23,21,23300.0,21648.214285714286,-0.18839005405405412,False
030000,2022-04-01,2022-05-13,29,23350.0,22073.214285714286,1.2783233566433572,False
030000,2022-07-11,2022-08-09,21,23700.0,21744.64285714286,-0.720824840182649,False
030000,2022-10-18,2022-11-16,21,23650.0,22132.14285714286,0.02370776470588237,False
030000,2022-12-09,2023-01-02,15,23650.0,22328.571428571428,-0.651601621621621,False
030000,2023-09-18,2023-10-24,21,19870.0,19132.5,0.03285152542372882,False
030000,2024-04-02,2024-04-15,8,19170.0,18514.64285714286,-1.144166975476842,False
030000,2024-05-07,2024-05-22,10,19400.0,18625.0,-0.9432361290322581,False
030000,2024-05-24,2024-06-11,11,19120.0,18414.64285714286,-1.0627212151898757,False
030000,2024-09-06,2024-09-23,8,18720.0,17987.85714285714,-1.2662610731707291,False
030000,2024-10-25,2024-11-07,9,18410.0,17783.214285714286,-0.7929584045584052,False
030000,2024-12-04,2024-12-10,4,18270.0,17693.214285714286,-0.8086920123839016,False
030000,2024-12-16,2024-12-30,9,18610.0,17845.714285714286,-1.98173140186916,False
030000,2025-02-14,2025-03-06,13,17970.0,17320.0,-0.8533923076923078,False
030000,2025-03-20,2025-04-09,14,18010.0,17227.85714285714,-1.3083875799086733,False
030000,2025-04-18,2025-05-22,21,17930.0,17060.35714285714,-0.018737577002053356,False
030000,2026-03-13,2026-03-27,10,20550.0,18773.214285714286,-0.47062400000000015,False
030000,2026-06-16,2026-06-19,3,20750.0,19117.85714285714,-1.0075619256017496,False
030190,2023-08-08,2023-08-17,6,11600.0,10398.214285714286,-1.0996045170876676,False
030190,2024-01-30,2024-03-08,25,10080.0,9353.214285714286,0.6191178378378382,False
030190,2024-08-13,2024-09-06,17,10140.0,9277.5,-0.4146655072463768,False
030190,2024-09-26,2024-11-12,30,10400.0,9805.357142857143,0.6703099099099102,False
030190,2024-11-18,2024-12-10,16,11170.0,10128.92857142857,0.2165653516295024,False
030190,2025-04-11,2025-06-18,43,11660.0,10706.42857142857,2.397593857677901,False
030190,2025-10-01,2025-10-24,12,14060.0,12947.5,-0.8759415730337079,False
030190,2025-11-03,2026-01-05,42,14500.0,13479.464285714286,1.6311609448818905,False
030190,2026-03-06,2026-04-01,18,16580.0,14706.785714285714,-0.13825967588179214,False
030190,2026-04-27,2026-05-07,6,16140.0,15020.357142857143,-1.2798581180223287,False
030200,2020-06-04,2020-06-12,6,25600.0,24064.285714285714,-1.6376483720930228,False
030200,2020-08-12,2020-08-19,4,24800.0,23889.285714285714,-0.5137560784313723,False
030200,2020-11-12,2020-12-11,21,23750.0,22892.85714285714,0.5065491666666657,False
030200,2021-01-20,2021-06-15,99,23750.0,22366.071428571428,6.3273713548387045,False
030200,2021-12-14,2021-12-30,12,31050.0,29585.714285714286,-0.13581707317073174,False
030200,2022-01-19,2022-01-26,5,31600.0,30010.714285714286,-0.6598624719101126,False
030200,2022-02-08,2022-03-11,21,32050.0,30398.214285714286,-0.21381708108108116,False
030200,2022-10-19,2022-11-17,21,35350.0,33296.42857142857,0.3056528695652176,False
030200,2023-08-17,2023-09-07,15,32400.0,30525.0,-0.37530933333333333,False
030200,2023-09-11,2023-10-17,21,31800.0,30416.071428571428,0.7539406451612898,False
030200,2024-04-23,2024-05-29,23,34350.0,31912.5,0.525265641025641,False
030200,2025-09-25,2025-10-15,9,50700.0,48307.142857142855,-0.9555919402985066,False
030200,2025-10-23,2025-11-05,9,50200.0,48110.71428571428,-0.830910769230768,False
030200,2025-12-04,2026-01-05,19,53200.0,51200.0,-0.92504,False
030200,2026-01-07,2026-03-05,37,51500.0,48714.28571428572,2.558905641025644,False
030200,2026-06-11,2026-06-19,6,55100.0,50323.21428571428,-0.32661921495327084,False
030200,2026-07-08,2026-07-10,2,55700.0,51450.0,0.3357717647058823,False
030210,2020-06-17,2020-06-30,9,2395.0,2109.285714285714,-0.5635034999999999,False
030210,2020-07-07,2020-08-18,29,2370.0,2135.1785714285716,2.073805627376427,False
030210,2021-10-08,2021-11-05,19,6100.0,5430.357142857143,0.2688403200000001,False
030210,2021-11-15,2021-12-01,12,6350.0,5808.928571428572,-0.8668504290429045,False
030210,2023-02-13,2023-03-09,17,4095.0,3714.6428571428573,0.8785755868544606,False
030210,2023-05-10,2023-05-31,14,4330.0,3464.0,-0.6109711316397228,False
030210,2023-07-10,2023-07-18,6,3975.0,3485.714285714286,-0.9352981021897812,False
030210,2023-08-14,2023-09-27,31,3835.0,3475.1785714285716,-0.28660744416873457,False
030210,2023-10-10,2023-11-08,21,4000.0,3376.785714285714,0.09713512893982808,False
030210,2023-11-15,2023-12-04,13,4150.0,3709.8214285714284,-0.4981160243407706,False
030210,2023-12-15,2023-12-28,8,4150.0,3725.0,-0.6097129411764706,False
030210,2024-12-23,2025-01-02,5,3080.0,2818.3928571428573,0.24828068259385683,False
030210,2025-01-22,2025-02-04,5,3040.0,2810.535714285714,-0.9323106614785989,False
030210,2025-03-10,2025-03-18,6,3010.0,2802.8571428571427,-0.6471475862068959,False
030210,2025-03-24,2025-04-02,7,3100.0,2756.785714285714,-0.15951550468262224,False
030210,2025-04-14,2025-04-23,7,2930.0,2491.6071428571427,1.0592143380855392,False
030210,2025-11-27,2025-12-29,21,3435.0,3119.8214285714284,0.46947195467422076,False
030210,2026-01-07,2026-01-09,2,3555.0,3359.464285714286,-0.9283189041095893,False
030210,2026-01-21,2026-02-24,21,3545.0,3294.1071428571427,4.262325409252665,False
030210,2026-05-22,2026-06-04,7,3980.0,3275.535714285714,-0.4940136882129277,False
030350,2020-07-03,2020-07-27,16,12657.0,10786.82142857143,0.030934853432636314,False
030350,2020-09-29,2020-11-17,31,12320.0,10629.642857142857,1.7486727656877241,False
030350,2021-01-28,2021-02-02,3,12599.0,10577.392857142857,0.5676301669463828,False
030350,2021-07-07,2021-07-28,15,11711.0,9911.357142857143,0.3342936614407621,False
030350,2021-08-04,2021-08-12,6,11733.0,9950.67857142857,1.4782808295761942,False
030350,2021-11-02,2021-11-08,4,11881.0,10244.57142857143,-0.49591574858140575,False
030350,2021-11-10,2021-12-15,25,12519.0,10042.75,2.2571244422009085,False
030350,2022-02-07,2022-02-16,7,13363.0,10690.400000000001,-0.6423224575319917,False
030350,2022-04-05,2022-04-19,10,14262.0,11991.821428571428,-0.3875340077086445,False
030350,2023-11-23,2023-12-19,18,3872.0,3313.964285714286,-0.1744062208,False
030350,2024-01-02,2024-01-18,12,3611.0,3078.5,-0.1841605633802817,False
030350,2024-01-24,2024-02-21,18,3599.0,3049.0,-0.723662909090909,False
030350,2024-03-18,2024-03-19,1,3838.0,3396.5714285714284,-1.1097186084142392,False
030610,2020-11-11,2020-12-16,25,6970.0,6555.714285714285,2.0604306896551705,False
030610,2021-08-24,2021-09-27,21,8210.0,7831.428571428572,0.5277735849056606,False
030610,2021-10-08,2021-11-09,21,8350.0,8071.428571428572,0.822155384615385,False
030610,2021-12-06,2021-12-30,18,8430.0,7938.928571428572,-0.18388160000000006,False
030610,2024-02-02,2024-02-27,15,5250.0,5000.0,-0.220404,False
030610,2024-07-05,2024-08-05,21,5060.0,4876.964285714285,-0.4594185365853649,False
030610,2024-08-12,2024-09-13,23,5030.0,4758.571428571428,0.8290615789473681,False
030610,2024-11-18,2024-12-10,16,5300.0,4994.642857142857,0.014609122807017538,False
030610,2026-06-10,2026-06-24,10,10800.0,8811.607142857143,-0.7478844005388415,False
030720,2020-05-21,2020-05-29,6,9610.0,8743.92857142857,-0.030244618556701006,False
030720,2020-07-21,2020-08-19,20,9440.0,8927.5,-1.5664468292682927,False
030720,2020-10-23,2020-11-02,6,9440.0,8509.642857142857,-1.012881996161228,False
030720,2020-11-11,2020-12-10,21,9060.0,8342.142857142857,0.24487601990049743,False
030720,2021-02-05,2021-02-25,12,9100.0,8435.714285714286,-0.2908161290322583,False
030720,2021-04-12,2021-04-14,2,9350.0,9007.142857142857,-0.6832379166666661,False
030720,2021-04-19,2021-05-20,21,9190.0,8688.214285714286,0.0114052669039146,False
030720,2021-05-27,2021-06-25,21,9190.0,8716.785714285714,0.496527698113207,False
030720,2021-08-25,2021-09-23,18,9400.0,8835.714285714286,0.8561815189873425,False
030720,2021-10-15,2021-11-09,17,9490.0,8770.357142857143,-0.2987467990074443,False
030720,2021-11-16,2021-11-29,9,9850.0,9107.142857142857,-1.0699298076923072,False
030720,2021-12-07,2022-01-06,21,9430.0,8528.214285714286,-0.039141227722772294,False
030720,2022-01-21,2022-01-26,3,9700.0,9076.785714285714,-1.3221551862464171,False
030720,2022-03-03,2022-03-28,16,9830.0,9130.0,6.297235714285714,False
030720,2023-06-15,2023-06-26,7,8970.0,8355.714285714286,-0.6704290697674424,False
030720,2023-07-21,2023-08-09,13,9140.0,8365.0,0.14916129032258063,False
030720,2023-08-22,2023-08-23,1,9310.0,8470.714285714286,0.7067914893617027,False
030720,2024-06-13,2024-06-20,5,7170.0,6273.571428571428,-0.32747505976095614,False
030720,2025-05-07,2025-06-09,21,5600.0,5310.714285714285,0.5272503703703697,False
030720,2026-02-12,2026-03-05,11,6030.0,5592.5,-1.1141165714285715,False
030720,2026-04-13,2026-04-28,11,6190.0,5859.642857142857,2.6857357837837816,False
030720,2026-05-26,2026-06-04,6,6370.0,5339.642857142857,-0.6584425649913344,False
030790,2020-10-19,2020-10-30,9,6550.0,5445.535714285714,-0.903821891673403,False
030790,2020-11-05,2020-12-23,34,5900.0,4720.0,8.380377118644068,False
031210,2026-04-15,2026-05-06,13,49250.0,44848.21428571428,-0.4839240567951315,False
031430,2020-05-19,2020-06-15,19,41800.0,37906.96428571428,-1.0500211916884539,False
031430,2021-01-13,2021-02-01,13,34200.0,31681.785714285714,-0.10476868529286626,False
031430,2021-08-13,2021-08-20,4,40600.0,37814.28571428572,-1.5011158974358991,False
031430,2021-08-26,2021-09-29,21,38900.0,35096.42857142857,-0.2849295774647888,False
031430,2022-04-05,2022-04-12,5,34000.0,31731.964285714286,-1.4782130540902294,False
031430,2022-04-19,2022-05-19,21,33750.0,27000.0,-0.038765925925925926,False
031430,2022-06-28,2022-07-13,11,31950.0,28360.714285714286,-1.0146336318407962,False
031430,2022-08-08,2022-08-22,9,30650.0,28775.0,-1.194768,False
031430,2023-12-19,2024-01-04,9,18420.0,17280.714285714286,-1.3198884012539192,False
031430,2024-03-25,2024-04-15,14,17270.0,16207.5,-0.3500602352941176,False
031430,2024-04-19,2024-05-23,21,17510.0,16404.64285714286,0.06823495961227798,False
031430,2024-05-29,2024-06-24,17,17590.0,16615.0,-0.6386153846153846,False
031430,2025-06-10,2025-07-10,22,11330.0,10331.785714285714,1.193622468694096,False
031430,2025-12-03,2025-12-11,6,11420.0,10636.07142857143,-1.074344054669705,False
031430,2026-01-06,2026-03-05,38,10950.0,9946.42857142857,0.9904377224199281,False
031440,2020-11-16,2021-02-01,52,56000.0,53642.857142857145,3.3109872727272758,False
031440,2021-11-09,2021-11-18,7,90100.0,84475.0,-1.281784888888889,False
031440,2024-02-02,2024-02-16,8,41900.0,39551.78571428572,-1.1043285171102675,False
031440,2024-02-20,2024-03-13,15,40450.0,37789.28571428572,-0.859630067114095,False
031440,2024-05-27,2024-06-20,17,40100.0,37448.21428571428,-0.27930801346801315,False
031440,2024-07-10,2024-07-25,11,39600.0,37180.357142857145,-1.2937219188191893,False
031440,2024-12-24,2024-12-26,1,37800.0,33353.57142857143,0.2057673895582329,False
031440,2025-01-09,2025-01-22,9,36150.0,28920.0,-0.5547461964038728,False
031440,2025-05-16,2025-06-18,21,34100.0,31823.214285714286,0.5628702745098041,False
031440,2025-11-04,2025-11-28,18,36450.0,33325.0,0.9965280000000001,False
031440,2026-06-05,2026-06-24,13,46350.0,37080.0,-0.6906170442286947,False
031820,2020-05-08,2020-06-08,21,11850.0,10376.785714285714,-0.01154753939393939,False
031820,2020-08-28,2020-09-22,17,11640.0,9847.142857142857,-0.6260069322709162,False
031820,2020-09-29,2020-10-19,10,14590.0,12856.07142857143,-0.7819093717816687,False
031820,2021-03-15,2021-04-13,21,12430.0,11347.857142857143,0.5159115511551156,False
031820,2021-07-08,2021-07-28,14,13300.0,12119.642857142857,0.030355219364599083,False
031820,2022-04-01,2022-04-25,16,10050.0,9312.5,-0.5654494915254238,False
031820,2022-05-04,2022-05-10,3,10100.0,9550.0,-1.2660636363636364,False
031820,2023-02-03,2023-02-06,1,8150.0,7330.357142857143,-0.5219749019607844,False
031820,2023-03-16,2023-04-14,21,7590.0,6841.785714285715,0.3509395704057281,False
031820,2023-07-31,2023-08-21,14,7780.0,6794.285714285715,-0.3614515942028987,False
031820,2023-08-25,2023-09-19,17,7790.0,7216.785714285715,-0.16955962616822443,False
031820,2024-01-03,2024-02-01,21,7790.0,7213.214285714285,-0.5141146749226002,False
031820,2024-02-15,2024-03-07,14,7900.0,7273.214285714285,-0.28312387464387445,False
031820,2025-03-04,2025-03-27,17,6020.0,5555.714285714285,-0.6418569230769225,False
031820,2025-04-01,2025-05-19,31,5800.0,5375.0,0.40352941176470586,False
031820,2025-09-30,2025-10-20,9,6190.0,5854.285714285715,-1.3057502127659588,False
031820,2026-01-30,2026-03-05,20,6190.0,5756.071428571428,2.7797109465020564,False
032280,2020-06-03,2020-06-16,9,1950.0,1825.0,-1.2310519999999998,False
032280,2020-08-27,2020-09-10,10,1925.0,1717.857142857143,-0.16489827586206898,False
032280,2020-09-14,2020-09-25,9,1910.0,1655.5357142857142,-0.46688280701754376,False
032280,2020-10-14,2020-10-27,9,1890.0,1779.2857142857142,-1.0722103225806445,False
032280,2020-11-13,2020-12-01,12,1915.0,1799.8214285714287,0.8720806201550394,False
032280,2023-04-19,2023-04-26,5,2050.0,1932.5,-0.838691914893617,False
032280,2023-05-03,2023-06-13,26,2080.0,1959.8214285714287,0.7462728083209517,False
032280,2023-08-01,2023-08-17,11,2035.0,1865.357142857143,-1.056378105263158,False
032280,2023-11-24,2023-12-22,20,1995.0,1911.4285714285713,-0.9852063247863236,False
032280,2024-01-16,2024-01-18,2,2085.0,2003.75,-1.165876923076923,False
032280,2024-01-29,2024-02-22,16,1989.0,1839.1785714285713,-0.41631094159713916,False
032280,2024-06-21,2024-07-09,12,1907.0,1806.642857142857,-1.2531992882562273,False
032280,2024-12-09,2024-12-17,6,1719.0,1539.5357142857142,4.902415522388058,False
032280,2025-03-28,2025-04-10,9,1930.0,1676.0714285714287,1.9849538677918432,False
032280,2026-02-13,2026-03-03,8,1451.0,1376.357142857143,-1.0146597129186607,False
032280,2026-04-14,2026-04-16,2,1448.0,1401.392857142857,-1.1969989272030643,False
032350,2020-05-11,2020-06-16,26,12500.0,10946.42857142857,0.12176781609195397,False
032350,2020-12-30,2021-03-23,54,14800.0,13246.42857142857,3.0337324137931017,False
032350,2021-08-25,2021-10-29,42,19000.0,17348.214285714286,0.7593872432432435,False
032350,2021-11-09,2021-11-18,7,19700.0,17923.214285714286,-1.062941909547739,False
032350,2022-12-23,2023-01-31,24,13200.0,11762.5,0.36500382608695653,False
032350,2023-03-20,2023-04-11,16,12650.0,11283.92857142857,-0.3946616470588233,False
032350,2023-08-11,2023-09-08,19,13600.0,12060.714285714286,0.7022250580046405,False
032350,2024-06-03,2024-06-05,2,10900.0,9991.07142857143,-1.0006088801571718,False
032350,2024-07-15,2024-07-31,12,10150.0,9628.57142857143,-0.9536013698630151,False
032350,2024-09-30,2024-10-22,13,10160.0,9390.357142857143,-0.7497230626450119,False
032350,2024-10-29,2024-11-05,5,9720.0,9139.642857142857,-0.5784351999999998,False
032350,2025-04-07,2025-07-29,76,8730.0,8089.821428571428,11.564656066945604,False
032350,2026-03-12,2026-03-31,13,19150.0,15539.285714285714,-0.37878820969337285,False
032350,2026-04-20,2026-05-12,14,19840.0,17206.071428571428,-0.25941667796610157,False
032350,2026-05-15,2026-06-09,15,20400.0,17271.428571428572,-1.0157105479452058,False
032540,2020-01-10,2020-02-12,21,2200.0,2067.5,0.3490709433962264,False
032540,2020-10-16,2020-11-17,22,1937.0,1768.4285714285713,0.3587286440677964,False
032540,2020-11-23,2020-11-26,3,1947.0,1773.9642857142858,-0.07128990712074305,False
032540,2021-12-06,2022-01-05,21,3298.0,2887.6428571428573,0.0974390252393386,False
032540,2022-02-07,2022-02-15,6,4001.0,3573.3214285714284,-0.4643926847599163,False
032540,2022-07-15,2022-07-29,10,4008.0,3647.8214285714284,0.11262080317302921,False
032540,2022-08-25,2022-09-26,20,4248.0,3877.1071428571427,-0.4688205681271062,False
032540,2022-12-02,2022-12-08,4,4295.0,3893.9285714285716,-0.26760544968833494,False
032540,2022-12-12,2023-01-05,17,4255.0,3695.357142857143,-0.3463812635609447,False
032540,2023-01-10,2023-02-09,20,4275.0,3936.964285714286,0.5673279239302695,False
032540,2023-12-12,2023-12-28,11,4515.0,4043.3928571428573,-0.9483802499053393,False
032540,2025-05-30,2025-08-04,44,3334.0,3241.8571428571427,5.169870077519369,False
032540,2025-11-28,2025-12-17,13,3728.0,3433.8928571428573,-0.264177194899818,False
032540,2026-01-16,2026-01-23,5,3728.0,3488.535714285714,-0.4909475316927665,False
032540,2026-01-27,2026-03-24,36,3761.0,3477.25,0.6529480176211454,False
032540,2026-04-02,2026-04-28,18,3910.0,3451.6071428571427,-0.4431951694585117,False
032560,2020-08-11,2020-08-18,4,5447.0,4975.035714285715,0.6921841543700346,False
032560,2021-10-12,2021-11-01,14,8297.0,7281.107142857143,0.17369774652838818,False
032560,2021-11-18,2021-11-26,6,8928.0,8218.892857142857,-1.2115964542936284,False
032560,2022-01-14,2022-01-18,2,8693.0,8227.285714285714,-0.956358680981594,False
032560,2022-02-28,2022-03-10,6,8650.0,7678.035714285715,1.0545130259048323,False
032560,2022-09-19,2022-09-23,4,8400.0,7733.928571428572,-0.569305308310992,False
032560,2022-09-27,2022-09-30,3,8620.0,7287.857142857143,-1.220686648793566,False
032560,2023-02-22,2023-03-15,14,7790.0,7200.714285714285,-0.807655757575757,False
032560,2023-03-24,2023-04-24,21,7620.0,6995.0,2.062456,False
032560,2023-07-31,2023-08-17,12,8120.0,7352.142857142857,-0.6867931162790696,False
032560,2023-08-22,2023-09-13,16,7890.0,7147.142857142857,-0.3595751923076922,False
