code,fiscal_year,op_income,depr,amort,cfo,capex,st_debt,lt_debt,bond,cash,EBITDA,net_debt,FCF
030610,2024,113926120400.0,,,,9142380601.0,,,433000000000.0,125680958112.0,113926120400.0,307319041888.0,
030610,2025,190443426000.0,,,-896988206000.0,11397071000.0,,,112226376000.0,125680958000.0,190443426000.0,-13454582000.0,-908385277000.0
003380,2020,354033884928.0,,,670282130407.0,672132705830.0,,,174313562500.0,722888205176.0,354033884928.0,-548574642676.0,-1850575423.0
003380,2021,744588607216.0,,,734673211140.0,625431992691.0,,,260481459994.0,1068174210442.0,744588607216.0,-807692750448.0,109241218449.0
003380,2022,941306774707.0,,,1244815935240.0,561724905902.0,,,269065323000.0,1261107033203.0,941306774707.0,-992041710203.0,683091029338.0
003380,2023,567544768592.0,,,900670962295.0,571722787625.0,,,85000000000.0,1261107033203.0,567544768592.0,-1176107033203.0,328948174670.0
003380,2024,765480000000.0,,,878774000000.0,618301000000.0,,,281755000000.0,1285932000000.0,765480000000.0,-1004177000000.0,260473000000.0
003380,2025,887427000000.0,,,1141068000000.0,426773000000.0,,,149497000000.0,1459340000000.0,887427000000.0,-1309843000000.0,714295000000.0
195940,2021,50322840434.0,,,26795888949.0,24076049084.0,107000000000.0,0.0,249444408253.0,87436705687.0,50322840434.0,269007702566.0,2719839865.0
195940,2022,52525669263.0,,,58588654555.0,20326347493.0,162805029014.0,40000000000.0,150000000000.0,110637251526.0,52525669263.0,242167777488.0,38262307062.0
195940,2023,65929937883.0,,,83019566461.0,35805780166.0,,20000000000.0,100000000000.0,110637251526.0,65929937883.0,9362748474.0,47213786295.0
195940,2024,88224439067.0,,,105883123731.0,116765180324.0,250000000000.0,0.0,150000000000.0,107745393974.0,88224439067.0,292254606026.0,-10882056593.0
195940,2025,110876599063.0,,,162009691839.0,74517765901.0,310000000000.0,45000000000.0,98861481186.0,91406200858.0,110876599063.0,362455280328.0,87491925938.0
093370,2020,2806756006.0,,,40602732043.0,40216017019.0,39290148553.0,139374086146.0,,49803234982.0,2806756006.0,128860999717.0,386715024.0
093370,2021,58138943581.0,,,83446715705.0,58672661888.0,31355401470.0,72381250000.0,105000000000.0,49803234982.0,58138943581.0,158933416488.0,24774053817.0
093370,2022,105370138192.0,,,94332855439.0,117617101351.0,66312739412.0,121771250000.0,93428276868.0,78961316459.0,105370138192.0,202550949821.0,-23284245912.0
093370,2023,-46105756733.0,,,-5840974605.0,105094173238.0,73944862250.0,168592692306.0,101952454315.0,78961316459.0,-46105756733.0,265528692412.0,-110935147843.0
093370,2024,-9575604806.0,,,75637734093.0,80473980033.0,98495588557.0,146200000000.0,146200000000.0,54898711139.0,-9575604806.0,335996877418.0,-4836245940.0
093370,2025,25349847519.0,,,39575579438.0,39148175849.0,95387151720.0,115413580000.0,102000000000.0,67697035372.0,25349847519.0,245103696348.0,427403589.0
166090,2020,53099390715.0,,,70924590092.0,15116282715.0,34800000000.0,73930555570.0,,46183201270.0,53099390715.0,62547354300.0,55808307377.0
166090,2021,82270294505.0,,,96579842008.0,31192451066.0,44000000000.0,51964100000.0,,46373995758.0,82270294505.0,49590104242.0,65387390942.0
166090,2022,93739279403.0,,,82582765480.0,92465007341.0,47000000000.0,63360700000.0,,46373995758.0,93739279403.0,63986704242.0,-9882241861.0
166090,2023,41282810386.0,,,44195639577.0,120647416529.0,93000000000.0,104259600000.0,,31604972079.0,41282810386.0,165654627921.0,-76451776952.0
166090,2024,43411736320.0,,,75683902591.0,42164008707.0,71951900000.0,18486000000.0,87988900000.0,36086469654.0,43411736320.0,142340330346.0,33519893884.0
166090,2025,50081056398.0,,,68543052519.0,20022518828.0,41451900000.0,0.0,64287100000.0,39497059469.0,50081056398.0,66241940531.0,48520533691.0
006340,2020,4270862584.0,,,8150191585.0,2366768963.0,24902201448.0,3000000000.0,3029380517.0,2317181951.0,4270862584.0,28614400014.0,5783422622.0
006340,2021,2295663054.0,,,-9431376822.0,1981872372.0,34497919766.0,3000000000.0,5000000000.0,1875929827.0,2295663054.0,40621989939.0,-11413249194.0
006340,2022,1346085446.0,,,31845264766.0,3149099082.0,27608459838.0,2600000000.0,2811361716.0,4594233630.0,1346085446.0,28425587924.0,28696165684.0
006340,2023,13130113478.0,,,-5886837596.0,1662796086.0,,0.0,3382350773.0,12853289842.0,13130113478.0,-9470939069.0,-7549633682.0
006340,2024,14338544095.0,,,4005645413.0,1213295586.0,,0.0,10000000000.0,12853289942.0,14338544095.0,-2853289942.0,2792349827.0
006340,2025,9351244955.0,,,-30136980330.0,5296961394.0,,,3698847293.0,16750908338.0,9351244955.0,-13052061045.0,-35433941724.0
000080,2020,198478557062.0,132921218326.0,10242527515.0,382792589955.0,151241623803.0,523896261599.0,442928615381.0,154254619469.0,264505615391.0,341642302903.0,856573881058.0,231550966152.0
000080,2021,174111104900.0,118210819688.0,10498684426.0,622266085979.0,134270295956.0,549274468554.0,390758331455.0,123477760000.0,469820712334.0,302820609014.0,593689847675.0,487995790023.0
000080,2022,190571249139.0,130120037749.0,10650979032.0,-74014170105.0,158811744357.0,498562220902.0,397566704567.0,,469820712334.0,331342265920.0,426308213135.0,-232825914462.0
000080,2023,123919983380.0,121211724655.0,10803327148.0,164419298234.0,157120772101.0,,,,281718287794.0,255935035183.0,,7298526133.0
000080,2024,208141871425.0,120220020010.0,10259495935.0,294626072541.0,297828154541.0,,,,272487716214.0,338621387370.0,,-3202082000.0
000080,2025,172338670998.0,121585234212.0,8235825335.0,232588233956.0,145265426384.0,,,,259177129748.0,302159730545.0,,87322807572.0
000210,2020,119049765679.0,,,1366185205572.0,30696183067.0,986496934396.0,635222059801.0,2043386563713.0,2559152679308.0,119049765679.0,1105952878602.0,1335489022505.0
000210,2021,193162085397.0,,,300778140679.0,13573462951.0,934280674957.0,851000000000.0,2002971335163.0,1756187977008.0,193162085397.0,2032064033112.0,287204677728.0
000210,2022,287459456441.0,,,227911058323.0,15822927439.0,1061989537245.0,2763369196192.0,4172338301654.0,1756187977008.0,287459456441.0,6241509058083.0,212088130884.0
000210,2023,150696391721.0,,,325036281406.0,607384031944.0,2006419150906.0,533093552921.0,3611838414200.0,904068490660.0,150696391721.0,5247282627367.0,-282347750538.0
000210,2024,412518392958.0,,,557104486660.0,377421586565.0,1541213572125.0,1740236501045.0,4258769110164.0,884275048589.0,412518392958.0,6655944134745.0,179682900095.0
000210,2025,298546039560.0,,,514913486084.0,231182056963.0,1449330741752.0,553663414472.0,4026838230267.0,1148320161495.0,298546039560.0,4881512224996.0,283731429121.0
458870,2024,-8681501062.0,,,-11100513095.0,396284928.0,4930000000.0,,,10801030237.0,-8681501062.0,-5871030237.0,-11496798023.0
458870,2025,16327166470.0,,,2086101326.0,1475601350.0,1580000000.0,,,11095579715.0,16327166470.0,-9515579715.0,610499976.0
300720,2020,132795563215.0,,,148198594718.0,39344972202.0,66000000000.0,261734423951.0,261734423951.0,109900633542.0,132795563215.0,479568214360.0,108853622516.0
300720,2021,120397431466.0,,,105443536555.0,59281808094.0,39308940616.0,243064926236.0,243064926236.0,38302389264.0,120397431466.0,487136403824.0,46161728461.0
300720,2022,117984446512.0,,,-923101943.0,110698315812.0,94000000000.0,246424121302.0,246424121302.0,124660309629.0,117984446512.0,462187932975.0,-111621417755.0
300720,2023,246515704341.0,,,,206520771170.0,66717000000.0,273246835000.0,184707986270.0,195623239952.0,246515704341.0,329048581318.0,
300720,2024,271389512685.0,,,244721371887.0,173076828878.0,92969500000.0,268599598000.0,144866481786.0,227182406463.0,271389512685.0,279253173323.0,71644543009.0
300720,2025,132739217663.0,,,160579864291.0,154404460690.0,307400575000.0,317971815000.0,124988276259.0,227182406463.0,132739217663.0,523178259796.0,6175403601.0
330590,2020,24151381577.0,,,35649989851.0,,0.0,0.0,643935359269.0,24276868853.0,24151381577.0,619658490416.0,35649989851.0
330590,2021,32765811019.0,,,53793667746.0,,0.0,0.0,646204532923.0,7397904272.0,32765811019.0,638806628651.0,53793667746.0
330590,2022,34108114105.0,,,54159435741.0,,278954231600.0,478000000000.0,1047261676583.0,21476137035.0,34108114105.0,1782739771148.0,54159435741.0
330590,2023,36133570225.0,,,55182826745.0,,280000000000.0,308726883807.0,668846616088.0,7571009099.0,36133570225.0,1250002490796.0,55182826745.0
330590,2024,42006230943.0,,,86324302250.0,,0.0,417719859250.0,905254299943.0,13266817358.0,42006230943.0,1309707341835.0,86324302250.0
330590,2025,46254900872.0,,,64017736779.0,,,130000000000.0,703746157814.0,12577978163.0,46254900872.0,821168179651.0,64017736779.0
077970,2020,,,,57388000000.0,9144000000.0,263482000000.0,899000000.0,,113320000000.0,,151061000000.0,48244000000.0
077970,2021,,,,18199000000.0,12006000000.0,258774000000.0,,,113320000000.0,,145454000000.0,6193000000.0
077970,2022,,,,26578000000.0,12191000000.0,237830000000.0,,,104687000000.0,,133143000000.0,14387000000.0
077970,2023,18868000000.0,,,-13277000000.0,8687000000.0,259304000000.0,,,88277000000.0,18868000000.0,171027000000.0,-21964000000.0
077970,2024,42236835042.0,,,36712198026.0,9171714612.0,312315662520.0,,,131440923187.0,42236835042.0,180874739333.0,27540483414.0
077970,2025,69592939476.0,,,72871045623.0,9912998123.0,311529618572.0,2083333338.0,-94350660733.0,164134327680.0,69592939476.0,55127963497.0,62958047500.0
437730,2023,9796377029.0,,,11539591715.0,4347503286.0,2000000000.0,1623310000.0,,6014860641.0,9796377029.0,-2391550641.0,7192088429.0
437730,2024,5516949984.0,,,6916810900.0,6521178022.0,1900000000.0,3069760000.0,,10184209386.0,5516949984.0,-5214449386.0,395632878.0
437730,2025,805333955.0,,,95012485.0,53033769530.0,2950000000.0,7614520000.0,48500000000.0,20800190558.0,805333955.0,38264329442.0,-52938757045.0
031330,2020,36546506645.0,,,13029620352.0,1705769777.0,21000000000.0,,,6486859270.0,36546506645.0,14513140730.0,11323850575.0
031330,2021,84470411777.0,,,183837727246.0,2607171210.0,480241138214.0,,,19270855962.0,84470411777.0,460970282252.0,181230556036.0
031330,2022,78764500521.0,,,29747249814.0,33993274411.0,648533374613.0,,,24429721596.0,78764500521.0,624103653017.0,-4246024597.0
031330,2023,53542641950.0,,,140755701722.0,4973096974.0,819912492976.0,-4997200.0,,50287730717.0,53542641950.0,769619765059.0,135782604748.0
031330,2024,67370165204.0,,,-139099723573.0,240045827.0,1346409335276.0,,,50813493406.0,67370165204.0,1295595841870.0,-139339769400.0
003240,2020,53540948314.0,59126209195.0,2325245228.0,166938832164.0,127343617536.0,89357341443.0,,,465859671362.0,114992402737.0,-376502329919.0,39595214628.0
003240,2021,355272574329.0,51503595583.0,4032433966.0,292360001061.0,87794179175.0,90252879032.0,,,356850770691.0,410808603878.0,-266597891659.0,204565821886.0
003240,2022,-122074282364.0,54189968249.0,3449823618.0,-146338268320.0,60881492142.0,74555764416.0,,,477539991213.0,-64434490497.0,-402984226797.0,-207219760462.0
003240,2023,,54848720500.0,3481342460.0,106938290041.0,-70343640110.0,75569292612.0,,,477539991213.0,,-401970698601.0,36594649931.0
003240,2024,,36889151967.0,3599019586.0,228718701026.0,-75098651778.0,85408441452.0,,,390360223002.0,,-304951781550.0,153620049248.0
475830,2024,-8335353372.0,,,-11281573867.0,,0.0,0.0,,19699820842.0,-8335353372.0,,-11281573867.0
475830,2025,-51759177005.0,,,-35988691708.0,,,0.0,,4065001613.0,-51759177005.0,,-35988691708.0
003090,2020,98055318016.0,36641654608.0,9998034789.0,145365812639.0,31625046986.0,57052620048.0,92618119699.0,199640495920.0,196872300031.0,144695007413.0,152438935636.0,113740765653.0
003090,2021,182627158402.0,35837703352.0,10560776061.0,133175353198.0,68235661607.0,56109217341.0,94535282778.0,199877826445.0,196872300031.0,229025637815.0,153650026533.0,64939691591.0
003090,2022,207334242877.0,36236180041.0,7736083376.0,149081680746.0,68013759504.0,141741535848.0,119060000000.0,200000000000.0,190435290050.0,251306506294.0,270366245798.0,81067921242.0
003090,2023,195606282852.0,36576278757.0,11245155360.0,205654597633.0,181443241368.0,118742200000.0,91956651785.0,89942602779.0,190435290050.0,243427716969.0,110206164514.0,24211356265.0
003090,2024,281913080239.0,,,162384530560.0,262588680557.0,239055492942.0,130076602174.0,195000000000.0,191520798132.0,281913080239.0,372611296984.0,-100204149997.0
003090,2025,261793894978.0,,,257576922910.0,294794537571.0,543468072942.0,307155872067.0,243420664556.0,255917494906.0,261793894978.0,838127114659.0,-37217614661.0
323280,2022,2313546898.0,828320058.0,258429582.0,-2325719016.0,2494633271.0,13847680100.0,,,6023189291.0,3400296538.0,7824490809.0,-4820352287.0
323280,2023,-685706946.0,830269580.0,197294245.0,7883989852.0,2811677832.0,7000000000.0,,,9979131029.0,341856879.0,-2979131029.0,5072312020.0
323280,2024,6037657086.0,1175579224.0,295037423.0,4486848260.0,18536834552.0,4300000000.0,15500000000.0,,11043034044.0,7508273733.0,8756965956.0,-14049986292.0
323280,2025,-2506348104.0,1433596909.0,144473000.0,-9748725998.0,37517754965.0,4200000000.0,,,49118598846.0,-928278195.0,-44918598846.0,-47266480963.0
009450,2020,67099322639.0,,,57625119748.0,38662445691.0,32664489188.0,6032969464.0,,37229751480.0,67099322639.0,1467707172.0,18962674057.0
009450,2021,64295519089.0,,,80668518587.0,59406602476.0,41319602119.0,9867994288.0,,44395549478.0,64295519089.0,6792046929.0,21261916111.0
009450,2022,59770841498.0,,,9346017991.0,53807155906.0,60987221699.0,40000000000.0,,77689474620.0,59770841498.0,23297747079.0,-44461137915.0
009450,2023,105910537855.0,,,197363180983.0,58752559952.0,-57686349926.0,80230528331.0,,82771721319.0,105910537855.0,-60227542914.0,138610621031.0
009450,2024,132576050452.0,,,52521650820.0,94349453602.0,626159700000.0,7322905092.0,,100004827455.0,132576050452.0,533477777637.0,-41827802782.0
009450,2025,143376893533.0,,,71173203156.0,153510527940.0,1034252431336.0,64233267176.0,,148688970518.0,143376893533.0,949796727994.0,-82337324784.0
185750,2020,123935878850.0,,,104323716842.0,-32639479549.0,,,,123659075009.0,123935878850.0,,71684237293.0
185750,2021,94758694014.0,,,12903868104.0,-48242869670.0,,,,131812684181.0,94758694014.0,,-35339001566.0
185750,2022,109906061531.0,,,67734467554.0,-44898486770.0,,,,131812684181.0,109906061531.0,,22835980784.0
185750,2023,246599279042.0,,,318159906411.0,-41217822402.0,,,,219646348416.0,246599279042.0,,276942084009.0
185750,2024,99461546115.0,,,64289067648.0,38474001129.0,66495617904.0,,,228469945655.0,99461546115.0,-161974327751.0,25815066519.0
280360,2020,112550163341.0,110595975964.0,12919452149.0,207297585037.0,83946985413.0,8996023396.0,93922654047.0,449491188504.0,312094694566.0,236065591454.0,240315171381.0,123350599624.0
280360,2021,108471110781.0,105567480317.0,12693000274.0,212747090228.0,142942408458.0,8009373719.0,70175783835.0,318192714804.0,312094694566.0,226731591372.0,84283177792.0,69804681770.0
280360,2022,112384711475.0,,,93735750670.0,127065130256.0,104647000556.0,143165000000.0,635887646672.0,318391757096.0,112384711475.0,565307890132.0,-33329379586.0
280360,2023,177018020646.0,,,453013849172.0,324595509459.0,40009521949.0,68056347499.0,763362107135.0,499142596427.0,177018020646.0,372285380156.0,128418339713.0
280360,2024,157101345659.0,,,285574403122.0,315786790557.0,40924831526.0,80000000000.0,716019936128.0,499142596427.0,157101345659.0,337802171227.0,-30212387435.0
280360,2025,109519157887.0,,,231103311582.0,346461395870.0,32638123212.0,213056000000.0,718978882385.0,466129374273.0,109519157887.0,498543631324.0,-115358084288.0
034230,2020,-86150819625.0,,,-155825957476.0,8705193992.0,149132977885.0,913907295916.0,231559004348.0,221626613908.0,-86150819625.0,1072972664241.0,-164531151468.0
034230,2021,-55245896594.0,,,-35129167750.0,14420180085.0,141911076923.0,774238602801.0,200000000000.0,142335876230.0,-55245896594.0,973813803494.0,-49549347835.0
034230,2022,10412544286.0,,,63757608877.0,17099756874.0,111291950000.0,165340000000.0,190341030532.0,487396039733.0,10412544286.0,-20423059201.0,46657852003.0
034230,2023,145770072264.0,,,287641360617.0,62125957322.0,136275100000.0,884414000000.0,184552948137.0,688899183541.0,145770072264.0,516342864596.0,225515403295.0
034230,2024,136055145217.0,,,195930160003.0,49750327708.0,168520000000.0,643442708458.0,111350000000.0,688899183541.0,136055145217.0,234413524917.0,146179832295.0
034230,2025,155816230766.0,,,223864661526.0,88762345974.0,137240950000.0,535251141063.0,99747437091.0,577696235491.0,155816230766.0,194543292663.0,135102315552.0
005300,2020,97230309774.0,,,303423501670.0,129312308711.0,-9785110315.0,125000000000.0,1121149196455.0,199410280331.0,97230309774.0,1036953805809.0,174111192959.0
005300,2021,182218380367.0,,,321100571985.0,202409357586.0,-11307798322.0,-56429242874.0,988024922673.0,384577796934.0,182218380367.0,535710084543.0,118691214399.0
005300,2022,222858437341.0,,,268333994992.0,152198052788.0,90894624818.0,28213867939.0,935795130309.0,384577796934.0,222858437341.0,670325826132.0,116135942204.0
005300,2023,210669752581.0,,,267741067315.0,204769017776.0,424322064658.0,91624564505.0,369075165200.0,345003532508.0,210669752581.0,540018261855.0,62972049539.0
005300,2024,184926837143.0,,,325220018975.0,285023527164.0,497940309953.0,54221748504.0,980119344211.0,247537132464.0,184926837143.0,1284744270204.0,40196491811.0
005300,2025,167159917902.0,,,353618655562.0,205648867593.0,542193275000.0,53558570155.0,985090413511.0,213358325740.0,167159917902.0,1367483932926.0,147969787969.0
032350,2020,-82068543116.0,,,-114489713027.0,552521176687.0,237149232327.0,663030323556.0,58750212416.0,58185475344.0,-82068543116.0,900744292955.0,-667010889714.0
032350,2021,-131250266093.0,,,-50901377865.0,87533412144.0,90480000000.0,674935344179.0,170760235040.0,60686608940.0,-131250266093.0,875488970279.0,-138434790009.0
032350,2022,-118719752733.0,,,-62856715016.0,13622075461.0,734006909444.0,0.0,108646951182.0,60686608940.0,-118719752733.0,781967251686.0,-76478790477.0
